dataset,folder_name,shape,image_folder,image_path
test,2515,unknown,2515,C:\Users\ashut\Downloads\Geometry3K\test\2515
test,2516,unknown,2516,C:\Users\ashut\Downloads\Geometry3K\test\2516
test,2517,unknown,2517,C:\Users\ashut\Downloads\Geometry3K\test\2517
test,2518,unknown,2518,C:\Users\ashut\Downloads\Geometry3K\test\2518
test,2519,unknown,2519,C:\Users\ashut\Downloads\Geometry3K\test\2519
test,2520,unknown,2520,C:\Users\ashut\Downloads\Geometry3K\test\2520
test,2521,unknown,2521,C:\Users\ashut\Downloads\Geometry3K\test\2521
test,2522,unknown,2522,C:\Users\ashut\Downloads\Geometry3K\test\2522
test,2523,unknown,2523,C:\Users\ashut\Downloads\Geometry3K\test\2523
test,2524,circle,2524,C:\Users\ashut\Downloads\Geometry3K\test\2524
test,2525,unknown,2525,C:\Users\ashut\Downloads\Geometry3K\test\2525
test,2526,unknown,2526,C:\Users\ashut\Downloads\Geometry3K\test\2526
test,2527,unknown,2527,C:\Users\ashut\Downloads\Geometry3K\test\2527
test,2528,unknown,2528,C:\Users\ashut\Downloads\Geometry3K\test\2528
test,2529,unknown,2529,C:\Users\ashut\Downloads\Geometry3K\test\2529
test,2530,unknown,2530,C:\Users\ashut\Downloads\Geometry3K\test\2530
test,2531,unknown,2531,C:\Users\ashut\Downloads\Geometry3K\test\2531
test,2532,unknown,2532,C:\Users\ashut\Downloads\Geometry3K\test\2532
test,2533,unknown,2533,C:\Users\ashut\Downloads\Geometry3K\test\2533
test,2534,unknown,2534,C:\Users\ashut\Downloads\Geometry3K\test\2534
test,2535,triangle,2535,C:\Users\ashut\Downloads\Geometry3K\test\2535
test,2536,unknown,2536,C:\Users\ashut\Downloads\Geometry3K\test\2536
test,2537,circle,2537,C:\Users\ashut\Downloads\Geometry3K\test\2537
test,2538,unknown,2538,C:\Users\ashut\Downloads\Geometry3K\test\2538
test,2539,circle,2539,C:\Users\ashut\Downloads\Geometry3K\test\2539
test,2540,unknown,2540,C:\Users\ashut\Downloads\Geometry3K\test\2540
test,2541,unknown,2541,C:\Users\ashut\Downloads\Geometry3K\test\2541
test,2542,unknown,2542,C:\Users\ashut\Downloads\Geometry3K\test\2542
test,2543,unknown,2543,C:\Users\ashut\Downloads\Geometry3K\test\2543
test,2544,parallelogram,2544,C:\Users\ashut\Downloads\Geometry3K\test\2544
test,2545,unknown,2545,C:\Users\ashut\Downloads\Geometry3K\test\2545
test,2546,unknown,2546,C:\Users\ashut\Downloads\Geometry3K\test\2546
test,2547,unknown,2547,C:\Users\ashut\Downloads\Geometry3K\test\2547
test,2548,rectangle,2548,C:\Users\ashut\Downloads\Geometry3K\test\2548
test,2549,unknown,2549,C:\Users\ashut\Downloads\Geometry3K\test\2549
test,2550,unknown,2550,C:\Users\ashut\Downloads\Geometry3K\test\2550
test,2551,unknown,2551,C:\Users\ashut\Downloads\Geometry3K\test\2551
test,2552,unknown,2552,C:\Users\ashut\Downloads\Geometry3K\test\2552
test,2553,unknown,2553,C:\Users\ashut\Downloads\Geometry3K\test\2553
test,2554,unknown,2554,C:\Users\ashut\Downloads\Geometry3K\test\2554
test,2555,parallelogram,2555,C:\Users\ashut\Downloads\Geometry3K\test\2555
test,2556,unknown,2556,C:\Users\ashut\Downloads\Geometry3K\test\2556
test,2557,unknown,2557,C:\Users\ashut\Downloads\Geometry3K\test\2557
test,2558,triangle,2558,C:\Users\ashut\Downloads\Geometry3K\test\2558
test,2559,unknown,2559,C:\Users\ashut\Downloads\Geometry3K\test\2559
test,2560,unknown,2560,C:\Users\ashut\Downloads\Geometry3K\test\2560
test,2561,unknown,2561,C:\Users\ashut\Downloads\Geometry3K\test\2561
test,2562,unknown,2562,C:\Users\ashut\Downloads\Geometry3K\test\2562
test,2563,parallelogram,2563,C:\Users\ashut\Downloads\Geometry3K\test\2563
test,2564,unknown,2564,C:\Users\ashut\Downloads\Geometry3K\test\2564
test,2565,unknown,2565,C:\Users\ashut\Downloads\Geometry3K\test\2565
test,2566,unknown,2566,C:\Users\ashut\Downloads\Geometry3K\test\2566
test,2567,rectangle,2567,C:\Users\ashut\Downloads\Geometry3K\test\2567
test,2568,parallelogram,2568,C:\Users\ashut\Downloads\Geometry3K\test\2568
test,2569,unknown,2569,C:\Users\ashut\Downloads\Geometry3K\test\2569
test,2570,unknown,2570,C:\Users\ashut\Downloads\Geometry3K\test\2570
test,2571,unknown,2571,C:\Users\ashut\Downloads\Geometry3K\test\2571
test,2572,unknown,2572,C:\Users\ashut\Downloads\Geometry3K\test\2572
test,2573,unknown,2573,C:\Users\ashut\Downloads\Geometry3K\test\2573
test,2574,unknown,2574,C:\Users\ashut\Downloads\Geometry3K\test\2574
test,2575,unknown,2575,C:\Users\ashut\Downloads\Geometry3K\test\2575
test,2576,unknown,2576,C:\Users\ashut\Downloads\Geometry3K\test\2576
test,2577,unknown,2577,C:\Users\ashut\Downloads\Geometry3K\test\2577
test,2578,unknown,2578,C:\Users\ashut\Downloads\Geometry3K\test\2578
test,2579,unknown,2579,C:\Users\ashut\Downloads\Geometry3K\test\2579
test,2580,unknown,2580,C:\Users\ashut\Downloads\Geometry3K\test\2580
test,2581,parallelogram,2581,C:\Users\ashut\Downloads\Geometry3K\test\2581
test,2582,unknown,2582,C:\Users\ashut\Downloads\Geometry3K\test\2582
test,2583,unknown,2583,C:\Users\ashut\Downloads\Geometry3K\test\2583
test,2584,unknown,2584,C:\Users\ashut\Downloads\Geometry3K\test\2584
test,2585,unknown,2585,C:\Users\ashut\Downloads\Geometry3K\test\2585
test,2586,unknown,2586,C:\Users\ashut\Downloads\Geometry3K\test\2586
test,2587,unknown,2587,C:\Users\ashut\Downloads\Geometry3K\test\2587
test,2588,unknown,2588,C:\Users\ashut\Downloads\Geometry3K\test\2588
test,2589,unknown,2589,C:\Users\ashut\Downloads\Geometry3K\test\2589
test,2590,unknown,2590,C:\Users\ashut\Downloads\Geometry3K\test\2590
test,2591,square,2591,C:\Users\ashut\Downloads\Geometry3K\test\2591
test,2592,unknown,2592,C:\Users\ashut\Downloads\Geometry3K\test\2592
test,2593,unknown,2593,C:\Users\ashut\Downloads\Geometry3K\test\2593
test,2594,unknown,2594,C:\Users\ashut\Downloads\Geometry3K\test\2594
test,2595,unknown,2595,C:\Users\ashut\Downloads\Geometry3K\test\2595
test,2596,unknown,2596,C:\Users\ashut\Downloads\Geometry3K\test\2596
test,2597,unknown,2597,C:\Users\ashut\Downloads\Geometry3K\test\2597
test,2598,unknown,2598,C:\Users\ashut\Downloads\Geometry3K\test\2598
test,2599,unknown,2599,C:\Users\ashut\Downloads\Geometry3K\test\2599
test,2600,unknown,2600,C:\Users\ashut\Downloads\Geometry3K\test\2600
test,2601,unknown,2601,C:\Users\ashut\Downloads\Geometry3K\test\2601
test,2602,unknown,2602,C:\Users\ashut\Downloads\Geometry3K\test\2602
test,2603,unknown,2603,C:\Users\ashut\Downloads\Geometry3K\test\2603
test,2604,unknown,2604,C:\Users\ashut\Downloads\Geometry3K\test\2604
test,2605,unknown,2605,C:\Users\ashut\Downloads\Geometry3K\test\2605
test,2606,unknown,2606,C:\Users\ashut\Downloads\Geometry3K\test\2606
test,2607,unknown,2607,C:\Users\ashut\Downloads\Geometry3K\test\2607
test,2608,unknown,2608,C:\Users\ashut\Downloads\Geometry3K\test\2608
test,2609,circle,2609,C:\Users\ashut\Downloads\Geometry3K\test\2609
test,2610,unknown,2610,C:\Users\ashut\Downloads\Geometry3K\test\2610
test,2611,unknown,2611,C:\Users\ashut\Downloads\Geometry3K\test\2611
test,2612,unknown,2612,C:\Users\ashut\Downloads\Geometry3K\test\2612
test,2613,unknown,2613,C:\Users\ashut\Downloads\Geometry3K\test\2613
test,2614,unknown,2614,C:\Users\ashut\Downloads\Geometry3K\test\2614
test,2615,unknown,2615,C:\Users\ashut\Downloads\Geometry3K\test\2615
test,2616,unknown,2616,C:\Users\ashut\Downloads\Geometry3K\test\2616
test,2617,triangle,2617,C:\Users\ashut\Downloads\Geometry3K\test\2617
test,2618,unknown,2618,C:\Users\ashut\Downloads\Geometry3K\test\2618
test,2619,rectangle,2619,C:\Users\ashut\Downloads\Geometry3K\test\2619
test,2620,unknown,2620,C:\Users\ashut\Downloads\Geometry3K\test\2620
test,2621,unknown,2621,C:\Users\ashut\Downloads\Geometry3K\test\2621
test,2622,unknown,2622,C:\Users\ashut\Downloads\Geometry3K\test\2622
test,2623,unknown,2623,C:\Users\ashut\Downloads\Geometry3K\test\2623
test,2624,unknown,2624,C:\Users\ashut\Downloads\Geometry3K\test\2624
test,2625,rectangle,2625,C:\Users\ashut\Downloads\Geometry3K\test\2625
test,2626,unknown,2626,C:\Users\ashut\Downloads\Geometry3K\test\2626
test,2627,unknown,2627,C:\Users\ashut\Downloads\Geometry3K\test\2627
test,2628,circle,2628,C:\Users\ashut\Downloads\Geometry3K\test\2628
test,2629,unknown,2629,C:\Users\ashut\Downloads\Geometry3K\test\2629
test,2630,unknown,2630,C:\Users\ashut\Downloads\Geometry3K\test\2630
test,2631,unknown,2631,C:\Users\ashut\Downloads\Geometry3K\test\2631
test,2632,unknown,2632,C:\Users\ashut\Downloads\Geometry3K\test\2632
test,2633,unknown,2633,C:\Users\ashut\Downloads\Geometry3K\test\2633
test,2634,unknown,2634,C:\Users\ashut\Downloads\Geometry3K\test\2634
test,2635,unknown,2635,C:\Users\ashut\Downloads\Geometry3K\test\2635
test,2636,unknown,2636,C:\Users\ashut\Downloads\Geometry3K\test\2636
test,2637,unknown,2637,C:\Users\ashut\Downloads\Geometry3K\test\2637
test,2638,unknown,2638,C:\Users\ashut\Downloads\Geometry3K\test\2638
test,2639,unknown,2639,C:\Users\ashut\Downloads\Geometry3K\test\2639
test,2640,unknown,2640,C:\Users\ashut\Downloads\Geometry3K\test\2640
test,2641,unknown,2641,C:\Users\ashut\Downloads\Geometry3K\test\2641
test,2642,unknown,2642,C:\Users\ashut\Downloads\Geometry3K\test\2642
test,2643,unknown,2643,C:\Users\ashut\Downloads\Geometry3K\test\2643
test,2644,unknown,2644,C:\Users\ashut\Downloads\Geometry3K\test\2644
test,2645,triangle,2645,C:\Users\ashut\Downloads\Geometry3K\test\2645
test,2646,unknown,2646,C:\Users\ashut\Downloads\Geometry3K\test\2646
test,2647,unknown,2647,C:\Users\ashut\Downloads\Geometry3K\test\2647
test,2648,unknown,2648,C:\Users\ashut\Downloads\Geometry3K\test\2648
test,2649,unknown,2649,C:\Users\ashut\Downloads\Geometry3K\test\2649
test,2650,unknown,2650,C:\Users\ashut\Downloads\Geometry3K\test\2650
test,2651,unknown,2651,C:\Users\ashut\Downloads\Geometry3K\test\2651
test,2652,unknown,2652,C:\Users\ashut\Downloads\Geometry3K\test\2652
test,2653,rectangle,2653,C:\Users\ashut\Downloads\Geometry3K\test\2653
test,2654,unknown,2654,C:\Users\ashut\Downloads\Geometry3K\test\2654
test,2655,unknown,2655,C:\Users\ashut\Downloads\Geometry3K\test\2655
test,2656,unknown,2656,C:\Users\ashut\Downloads\Geometry3K\test\2656
test,2657,unknown,2657,C:\Users\ashut\Downloads\Geometry3K\test\2657
test,2658,unknown,2658,C:\Users\ashut\Downloads\Geometry3K\test\2658
test,2659,unknown,2659,C:\Users\ashut\Downloads\Geometry3K\test\2659
test,2660,unknown,2660,C:\Users\ashut\Downloads\Geometry3K\test\2660
test,2661,unknown,2661,C:\Users\ashut\Downloads\Geometry3K\test\2661
test,2662,unknown,2662,C:\Users\ashut\Downloads\Geometry3K\test\2662
test,2663,unknown,2663,C:\Users\ashut\Downloads\Geometry3K\test\2663
test,2664,unknown,2664,C:\Users\ashut\Downloads\Geometry3K\test\2664
test,2665,unknown,2665,C:\Users\ashut\Downloads\Geometry3K\test\2665
test,2666,unknown,2666,C:\Users\ashut\Downloads\Geometry3K\test\2666
test,2667,parallelogram,2667,C:\Users\ashut\Downloads\Geometry3K\test\2667
test,2668,unknown,2668,C:\Users\ashut\Downloads\Geometry3K\test\2668
test,2669,unknown,2669,C:\Users\ashut\Downloads\Geometry3K\test\2669
test,2670,rectangle,2670,C:\Users\ashut\Downloads\Geometry3K\test\2670
test,2671,unknown,2671,C:\Users\ashut\Downloads\Geometry3K\test\2671
test,2672,unknown,2672,C:\Users\ashut\Downloads\Geometry3K\test\2672
test,2673,circle,2673,C:\Users\ashut\Downloads\Geometry3K\test\2673
test,2674,circle,2674,C:\Users\ashut\Downloads\Geometry3K\test\2674
test,2675,unknown,2675,C:\Users\ashut\Downloads\Geometry3K\test\2675
test,2676,unknown,2676,C:\Users\ashut\Downloads\Geometry3K\test\2676
test,2677,unknown,2677,C:\Users\ashut\Downloads\Geometry3K\test\2677
test,2678,unknown,2678,C:\Users\ashut\Downloads\Geometry3K\test\2678
test,2679,unknown,2679,C:\Users\ashut\Downloads\Geometry3K\test\2679
test,2680,unknown,2680,C:\Users\ashut\Downloads\Geometry3K\test\2680
test,2681,unknown,2681,C:\Users\ashut\Downloads\Geometry3K\test\2681
test,2682,unknown,2682,C:\Users\ashut\Downloads\Geometry3K\test\2682
test,2683,unknown,2683,C:\Users\ashut\Downloads\Geometry3K\test\2683
test,2684,unknown,2684,C:\Users\ashut\Downloads\Geometry3K\test\2684
test,2685,parallelogram,2685,C:\Users\ashut\Downloads\Geometry3K\test\2685
test,2686,unknown,2686,C:\Users\ashut\Downloads\Geometry3K\test\2686
test,2687,unknown,2687,C:\Users\ashut\Downloads\Geometry3K\test\2687
test,2688,parallelogram,2688,C:\Users\ashut\Downloads\Geometry3K\test\2688
test,2689,unknown,2689,C:\Users\ashut\Downloads\Geometry3K\test\2689
test,2690,unknown,2690,C:\Users\ashut\Downloads\Geometry3K\test\2690
test,2691,unknown,2691,C:\Users\ashut\Downloads\Geometry3K\test\2691
test,2692,unknown,2692,C:\Users\ashut\Downloads\Geometry3K\test\2692
test,2693,unknown,2693,C:\Users\ashut\Downloads\Geometry3K\test\2693
test,2694,parallelogram,2694,C:\Users\ashut\Downloads\Geometry3K\test\2694
test,2695,unknown,2695,C:\Users\ashut\Downloads\Geometry3K\test\2695
test,2696,unknown,2696,C:\Users\ashut\Downloads\Geometry3K\test\2696
test,2697,unknown,2697,C:\Users\ashut\Downloads\Geometry3K\test\2697
test,2698,unknown,2698,C:\Users\ashut\Downloads\Geometry3K\test\2698
test,2699,circle,2699,C:\Users\ashut\Downloads\Geometry3K\test\2699
test,2700,unknown,2700,C:\Users\ashut\Downloads\Geometry3K\test\2700
test,2701,parallelogram,2701,C:\Users\ashut\Downloads\Geometry3K\test\2701
test,2702,triangle,2702,C:\Users\ashut\Downloads\Geometry3K\test\2702
test,2703,unknown,2703,C:\Users\ashut\Downloads\Geometry3K\test\2703
test,2704,unknown,2704,C:\Users\ashut\Downloads\Geometry3K\test\2704
test,2705,parallelogram,2705,C:\Users\ashut\Downloads\Geometry3K\test\2705
test,2706,unknown,2706,C:\Users\ashut\Downloads\Geometry3K\test\2706
test,2707,unknown,2707,C:\Users\ashut\Downloads\Geometry3K\test\2707
test,2708,unknown,2708,C:\Users\ashut\Downloads\Geometry3K\test\2708
test,2709,unknown,2709,C:\Users\ashut\Downloads\Geometry3K\test\2709
test,2710,rectangle,2710,C:\Users\ashut\Downloads\Geometry3K\test\2710
test,2711,unknown,2711,C:\Users\ashut\Downloads\Geometry3K\test\2711
test,2712,unknown,2712,C:\Users\ashut\Downloads\Geometry3K\test\2712
test,2713,parallelogram,2713,C:\Users\ashut\Downloads\Geometry3K\test\2713
test,2714,unknown,2714,C:\Users\ashut\Downloads\Geometry3K\test\2714
test,2715,parallelogram,2715,C:\Users\ashut\Downloads\Geometry3K\test\2715
test,2716,unknown,2716,C:\Users\ashut\Downloads\Geometry3K\test\2716
test,2717,unknown,2717,C:\Users\ashut\Downloads\Geometry3K\test\2717
test,2718,unknown,2718,C:\Users\ashut\Downloads\Geometry3K\test\2718
test,2719,unknown,2719,C:\Users\ashut\Downloads\Geometry3K\test\2719
test,2720,rectangle,2720,C:\Users\ashut\Downloads\Geometry3K\test\2720
test,2721,unknown,2721,C:\Users\ashut\Downloads\Geometry3K\test\2721
test,2722,unknown,2722,C:\Users\ashut\Downloads\Geometry3K\test\2722
test,2723,unknown,2723,C:\Users\ashut\Downloads\Geometry3K\test\2723
test,2724,unknown,2724,C:\Users\ashut\Downloads\Geometry3K\test\2724
test,2725,unknown,2725,C:\Users\ashut\Downloads\Geometry3K\test\2725
test,2726,unknown,2726,C:\Users\ashut\Downloads\Geometry3K\test\2726
test,2727,unknown,2727,C:\Users\ashut\Downloads\Geometry3K\test\2727
test,2728,circle,2728,C:\Users\ashut\Downloads\Geometry3K\test\2728
test,2729,parallelogram,2729,C:\Users\ashut\Downloads\Geometry3K\test\2729
test,2730,unknown,2730,C:\Users\ashut\Downloads\Geometry3K\test\2730
test,2731,unknown,2731,C:\Users\ashut\Downloads\Geometry3K\test\2731
test,2732,unknown,2732,C:\Users\ashut\Downloads\Geometry3K\test\2732
test,2733,unknown,2733,C:\Users\ashut\Downloads\Geometry3K\test\2733
test,2734,unknown,2734,C:\Users\ashut\Downloads\Geometry3K\test\2734
test,2735,unknown,2735,C:\Users\ashut\Downloads\Geometry3K\test\2735
test,2736,circle,2736,C:\Users\ashut\Downloads\Geometry3K\test\2736
test,2737,unknown,2737,C:\Users\ashut\Downloads\Geometry3K\test\2737
test,2738,unknown,2738,C:\Users\ashut\Downloads\Geometry3K\test\2738
test,2739,unknown,2739,C:\Users\ashut\Downloads\Geometry3K\test\2739
test,2740,circle,2740,C:\Users\ashut\Downloads\Geometry3K\test\2740
test,2741,unknown,2741,C:\Users\ashut\Downloads\Geometry3K\test\2741
test,2742,unknown,2742,C:\Users\ashut\Downloads\Geometry3K\test\2742
test,2743,unknown,2743,C:\Users\ashut\Downloads\Geometry3K\test\2743
test,2744,unknown,2744,C:\Users\ashut\Downloads\Geometry3K\test\2744
test,2745,parallelogram,2745,C:\Users\ashut\Downloads\Geometry3K\test\2745
test,2746,unknown,2746,C:\Users\ashut\Downloads\Geometry3K\test\2746
test,2747,unknown,2747,C:\Users\ashut\Downloads\Geometry3K\test\2747
test,2748,unknown,2748,C:\Users\ashut\Downloads\Geometry3K\test\2748
test,2749,unknown,2749,C:\Users\ashut\Downloads\Geometry3K\test\2749
test,2750,unknown,2750,C:\Users\ashut\Downloads\Geometry3K\test\2750
test,2751,unknown,2751,C:\Users\ashut\Downloads\Geometry3K\test\2751
test,2752,unknown,2752,C:\Users\ashut\Downloads\Geometry3K\test\2752
test,2753,unknown,2753,C:\Users\ashut\Downloads\Geometry3K\test\2753
test,2754,unknown,2754,C:\Users\ashut\Downloads\Geometry3K\test\2754
test,2755,unknown,2755,C:\Users\ashut\Downloads\Geometry3K\test\2755
test,2756,unknown,2756,C:\Users\ashut\Downloads\Geometry3K\test\2756
test,2757,unknown,2757,C:\Users\ashut\Downloads\Geometry3K\test\2757
test,2758,unknown,2758,C:\Users\ashut\Downloads\Geometry3K\test\2758
test,2759,unknown,2759,C:\Users\ashut\Downloads\Geometry3K\test\2759
test,2760,unknown,2760,C:\Users\ashut\Downloads\Geometry3K\test\2760
test,2761,unknown,2761,C:\Users\ashut\Downloads\Geometry3K\test\2761
test,2762,unknown,2762,C:\Users\ashut\Downloads\Geometry3K\test\2762
test,2763,unknown,2763,C:\Users\ashut\Downloads\Geometry3K\test\2763
test,2764,unknown,2764,C:\Users\ashut\Downloads\Geometry3K\test\2764
test,2765,unknown,2765,C:\Users\ashut\Downloads\Geometry3K\test\2765
test,2766,unknown,2766,C:\Users\ashut\Downloads\Geometry3K\test\2766
test,2767,unknown,2767,C:\Users\ashut\Downloads\Geometry3K\test\2767
test,2768,unknown,2768,C:\Users\ashut\Downloads\Geometry3K\test\2768
test,2769,parallelogram,2769,C:\Users\ashut\Downloads\Geometry3K\test\2769
test,2770,unknown,2770,C:\Users\ashut\Downloads\Geometry3K\test\2770
test,2771,unknown,2771,C:\Users\ashut\Downloads\Geometry3K\test\2771
test,2772,unknown,2772,C:\Users\ashut\Downloads\Geometry3K\test\2772
test,2773,unknown,2773,C:\Users\ashut\Downloads\Geometry3K\test\2773
test,2774,unknown,2774,C:\Users\ashut\Downloads\Geometry3K\test\2774
test,2775,parallelogram,2775,C:\Users\ashut\Downloads\Geometry3K\test\2775
test,2776,rectangle,2776,C:\Users\ashut\Downloads\Geometry3K\test\2776
test,2777,unknown,2777,C:\Users\ashut\Downloads\Geometry3K\test\2777
test,2778,unknown,2778,C:\Users\ashut\Downloads\Geometry3K\test\2778
test,2779,unknown,2779,C:\Users\ashut\Downloads\Geometry3K\test\2779
test,2780,unknown,2780,C:\Users\ashut\Downloads\Geometry3K\test\2780
test,2781,unknown,2781,C:\Users\ashut\Downloads\Geometry3K\test\2781
test,2782,unknown,2782,C:\Users\ashut\Downloads\Geometry3K\test\2782
test,2783,unknown,2783,C:\Users\ashut\Downloads\Geometry3K\test\2783
test,2784,unknown,2784,C:\Users\ashut\Downloads\Geometry3K\test\2784
test,2785,unknown,2785,C:\Users\ashut\Downloads\Geometry3K\test\2785
test,2786,unknown,2786,C:\Users\ashut\Downloads\Geometry3K\test\2786
test,2787,unknown,2787,C:\Users\ashut\Downloads\Geometry3K\test\2787
test,2788,unknown,2788,C:\Users\ashut\Downloads\Geometry3K\test\2788
test,2789,circle,2789,C:\Users\ashut\Downloads\Geometry3K\test\2789
test,2790,unknown,2790,C:\Users\ashut\Downloads\Geometry3K\test\2790
test,2791,unknown,2791,C:\Users\ashut\Downloads\Geometry3K\test\2791
test,2792,unknown,2792,C:\Users\ashut\Downloads\Geometry3K\test\2792
test,2793,parallelogram,2793,C:\Users\ashut\Downloads\Geometry3K\test\2793
test,2794,unknown,2794,C:\Users\ashut\Downloads\Geometry3K\test\2794
test,2795,unknown,2795,C:\Users\ashut\Downloads\Geometry3K\test\2795
test,2796,unknown,2796,C:\Users\ashut\Downloads\Geometry3K\test\2796
test,2797,unknown,2797,C:\Users\ashut\Downloads\Geometry3K\test\2797
test,2798,unknown,2798,C:\Users\ashut\Downloads\Geometry3K\test\2798
test,2799,unknown,2799,C:\Users\ashut\Downloads\Geometry3K\test\2799
test,2800,unknown,2800,C:\Users\ashut\Downloads\Geometry3K\test\2800
test,2801,parallelogram,2801,C:\Users\ashut\Downloads\Geometry3K\test\2801
test,2802,unknown,2802,C:\Users\ashut\Downloads\Geometry3K\test\2802
test,2803,unknown,2803,C:\Users\ashut\Downloads\Geometry3K\test\2803
test,2804,unknown,2804,C:\Users\ashut\Downloads\Geometry3K\test\2804
test,2805,circle,2805,C:\Users\ashut\Downloads\Geometry3K\test\2805
test,2806,unknown,2806,C:\Users\ashut\Downloads\Geometry3K\test\2806
test,2807,unknown,2807,C:\Users\ashut\Downloads\Geometry3K\test\2807
test,2808,unknown,2808,C:\Users\ashut\Downloads\Geometry3K\test\2808
test,2809,unknown,2809,C:\Users\ashut\Downloads\Geometry3K\test\2809
test,2810,rectangle,2810,C:\Users\ashut\Downloads\Geometry3K\test\2810
test,2811,unknown,2811,C:\Users\ashut\Downloads\Geometry3K\test\2811
test,2812,unknown,2812,C:\Users\ashut\Downloads\Geometry3K\test\2812
test,2813,unknown,2813,C:\Users\ashut\Downloads\Geometry3K\test\2813
test,2814,unknown,2814,C:\Users\ashut\Downloads\Geometry3K\test\2814
test,2815,triangle,2815,C:\Users\ashut\Downloads\Geometry3K\test\2815
test,2816,unknown,2816,C:\Users\ashut\Downloads\Geometry3K\test\2816
test,2817,unknown,2817,C:\Users\ashut\Downloads\Geometry3K\test\2817
test,2818,unknown,2818,C:\Users\ashut\Downloads\Geometry3K\test\2818
test,2819,unknown,2819,C:\Users\ashut\Downloads\Geometry3K\test\2819
test,2820,unknown,2820,C:\Users\ashut\Downloads\Geometry3K\test\2820
test,2821,unknown,2821,C:\Users\ashut\Downloads\Geometry3K\test\2821
test,2822,unknown,2822,C:\Users\ashut\Downloads\Geometry3K\test\2822
test,2823,circle,2823,C:\Users\ashut\Downloads\Geometry3K\test\2823
test,2824,unknown,2824,C:\Users\ashut\Downloads\Geometry3K\test\2824
test,2825,circle,2825,C:\Users\ashut\Downloads\Geometry3K\test\2825
test,2826,rectangle,2826,C:\Users\ashut\Downloads\Geometry3K\test\2826
test,2827,unknown,2827,C:\Users\ashut\Downloads\Geometry3K\test\2827
test,2828,unknown,2828,C:\Users\ashut\Downloads\Geometry3K\test\2828
test,2829,unknown,2829,C:\Users\ashut\Downloads\Geometry3K\test\2829
test,2830,unknown,2830,C:\Users\ashut\Downloads\Geometry3K\test\2830
test,2831,unknown,2831,C:\Users\ashut\Downloads\Geometry3K\test\2831
test,2832,unknown,2832,C:\Users\ashut\Downloads\Geometry3K\test\2832
test,2833,triangle,2833,C:\Users\ashut\Downloads\Geometry3K\test\2833
test,2834,unknown,2834,C:\Users\ashut\Downloads\Geometry3K\test\2834
test,2835,unknown,2835,C:\Users\ashut\Downloads\Geometry3K\test\2835
test,2836,unknown,2836,C:\Users\ashut\Downloads\Geometry3K\test\2836
test,2837,parallelogram,2837,C:\Users\ashut\Downloads\Geometry3K\test\2837
test,2838,unknown,2838,C:\Users\ashut\Downloads\Geometry3K\test\2838
test,2839,unknown,2839,C:\Users\ashut\Downloads\Geometry3K\test\2839
test,2840,unknown,2840,C:\Users\ashut\Downloads\Geometry3K\test\2840
test,2841,unknown,2841,C:\Users\ashut\Downloads\Geometry3K\test\2841
test,2842,parallelogram,2842,C:\Users\ashut\Downloads\Geometry3K\test\2842
test,2843,unknown,2843,C:\Users\ashut\Downloads\Geometry3K\test\2843
test,2844,unknown,2844,C:\Users\ashut\Downloads\Geometry3K\test\2844
test,2845,unknown,2845,C:\Users\ashut\Downloads\Geometry3K\test\2845
test,2846,unknown,2846,C:\Users\ashut\Downloads\Geometry3K\test\2846
test,2847,unknown,2847,C:\Users\ashut\Downloads\Geometry3K\test\2847
test,2848,unknown,2848,C:\Users\ashut\Downloads\Geometry3K\test\2848
test,2849,unknown,2849,C:\Users\ashut\Downloads\Geometry3K\test\2849
test,2850,rectangle,2850,C:\Users\ashut\Downloads\Geometry3K\test\2850
test,2851,unknown,2851,C:\Users\ashut\Downloads\Geometry3K\test\2851
test,2852,unknown,2852,C:\Users\ashut\Downloads\Geometry3K\test\2852
test,2853,unknown,2853,C:\Users\ashut\Downloads\Geometry3K\test\2853
test,2854,triangle,2854,C:\Users\ashut\Downloads\Geometry3K\test\2854
test,2855,unknown,2855,C:\Users\ashut\Downloads\Geometry3K\test\2855
test,2856,circle,2856,C:\Users\ashut\Downloads\Geometry3K\test\2856
test,2857,unknown,2857,C:\Users\ashut\Downloads\Geometry3K\test\2857
test,2858,unknown,2858,C:\Users\ashut\Downloads\Geometry3K\test\2858
test,2859,unknown,2859,C:\Users\ashut\Downloads\Geometry3K\test\2859
test,2860,unknown,2860,C:\Users\ashut\Downloads\Geometry3K\test\2860
test,2861,unknown,2861,C:\Users\ashut\Downloads\Geometry3K\test\2861
test,2862,unknown,2862,C:\Users\ashut\Downloads\Geometry3K\test\2862
test,2863,unknown,2863,C:\Users\ashut\Downloads\Geometry3K\test\2863
test,2864,unknown,2864,C:\Users\ashut\Downloads\Geometry3K\test\2864
test,2865,parallelogram,2865,C:\Users\ashut\Downloads\Geometry3K\test\2865
test,2866,unknown,2866,C:\Users\ashut\Downloads\Geometry3K\test\2866
test,2867,unknown,2867,C:\Users\ashut\Downloads\Geometry3K\test\2867
test,2868,unknown,2868,C:\Users\ashut\Downloads\Geometry3K\test\2868
test,2869,unknown,2869,C:\Users\ashut\Downloads\Geometry3K\test\2869
test,2870,unknown,2870,C:\Users\ashut\Downloads\Geometry3K\test\2870
test,2871,unknown,2871,C:\Users\ashut\Downloads\Geometry3K\test\2871
